date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:22:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Jun%202023%2001:22:39%20GMT	https://chukaokoro.wixsite.com/transez-nigeria-limi/decodeURIComponent(e	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/chukaokoro.wixsite.com/transez-nigeria-limi/decodeURIComponent(e.2e.delayed	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Jun%202023%2001:22:40%20GMT	https://chukaokoro.wixsite.com/transez-nigeria-limi/robots.txt	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/chukaokoro.wixsite.com/transez-nigeria-limi/robots.txt	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Jun%202023%2001:22:40%20GMT	https://chukaokoro.wixsite.com/transez-nigeria-limi/sitemap.xml	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/chukaokoro.wixsite.com/transez-nigeria-limi/sitemap.xml	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Jun%202023%2001:22:40%20GMT	https://chukaokoro.wixsite.com/transez-nigeria-limi/feed.xml	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/chukaokoro.wixsite.com/transez-nigeria-limi/feed.xml	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Jun%202023%2001:22:41%20GMT	https://chukaokoro.wixsite.com/transez-nigeria-limi/media/emptystate.85a4add5.svg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/chukaokoro.wixsite.com/transez-nigeria-limi/media/emptystate.85a4add5.svg	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:41	84042/84042	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:17:56%20GMT	https://static.wixstatic.com/media/34a1b2_e3e28b18ba6d4151ac84c54feae7563f~mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_e3e28b18ba6d4151ac84c54feae7563f~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_e3e28b18ba6d4151ac84c54feae7563f_mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_e3e28b18ba6d4151	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Jun%202023%2001:22:41%20GMT	https://chukaokoro.wixsite.com/transez-nigeria-limi/${n.uri}	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/chukaokoro.wixsite.com/transez-nigeria-limi/${n.uri}	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:42	46677/46677	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:17:58%20GMT	https://static.wixstatic.com/media/34a1b2_23fdbe81897643c586fe90fa773c0a24~mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_23fdbe81897643c586fe90fa773c0a24~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_23fdbe81897643c586fe90fa773c0a24_mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_23fdbe81897643c5	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:42	43848/43848	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:17:59%20GMT	https://static.wixstatic.com/media/34a1b2_606c1d4c3bcd4a9e8102c1802c6058f9~mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_606c1d4c3bcd4a9e8102c1802c6058f9~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_606c1d4c3bcd4a9e8102c1802c6058f9_mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_606c1d4c3bcd4a9e	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:42	43909/43909	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:18:00%20GMT	https://static.wixstatic.com/media/34a1b2_c71e0472514d4083a8016f973c624305~mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_c71e0472514d4083a8016f973c624305~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_c71e0472514d4083a8016f973c624305_mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_c71e0472514d4083	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:43	40452/40452	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Jun%202023%2001:22:42%20GMT	https://static.wixstatic.com/media/34a1b2_3581c049bb384540854fc2152f99d1ad~mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_3581c049bb384540854fc2152f99d1ad~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_3581c049bb384540854fc2152f99d1ad_mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_3581c049bb384540	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:43	59936/59936	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:18:03%20GMT	https://static.wixstatic.com/media/34a1b2_99f5f4be11fe4baaac13aeeab0c5a01c~mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_99f5f4be11fe4baaac13aeeab0c5a01c~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_99f5f4be11fe4baaac13aeeab0c5a01c_mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_99f5f4be11fe4baa	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:43	53085/53085	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:18:02%20GMT	https://static.wixstatic.com/media/34a1b2_7133cdf3571745e384320a918eca9e17~mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_7133cdf3571745e384320a918eca9e17~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_7133cdf3571745e384320a918eca9e17_mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_7133cdf3571745e3	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:43	36420/36420	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:18:05%20GMT	https://static.wixstatic.com/media/34a1b2_dc0fb4bbb63643aaa2e7b42664592552~mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_dc0fb4bbb63643aaa2e7b42664592552~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_dc0fb4bbb63643aaa2e7b42664592552_mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_dc0fb4bbb63643aa	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:44	47445/47445	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:18:06%20GMT	https://static.wixstatic.com/media/c837a6_03f05275e55d4b69ac0264a92776b12f~mv2.jpg/v1/fit/w_480,h_360,q_90/c837a6_03f05275e55d4b69ac0264a92776b12f~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/c837a6_03f05275e55d4b69ac0264a92776b12f_mv2.jpg/v1/fit/w_480,h_360,q_90/c837a6_03f05275e55d4b69	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:44	54180/54180	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:18:11%20GMT	https://static.wixstatic.com/media/34a1b2_a7525dcde2774c36bdcddf74ff42f585~mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_a7525dcde2774c36bdcddf74ff42f585~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_a7525dcde2774c36bdcddf74ff42f585_mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_a7525dcde2774c36	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:44	33944/33944	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:18:12%20GMT	https://static.wixstatic.com/media/34a1b2_daf31b647fab4a80aa21b7b5747cd0cd~mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_daf31b647fab4a80aa21b7b5747cd0cd~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_daf31b647fab4a80aa21b7b5747cd0cd_mv2.jpg/v1/fit/w_480,h_360,q_90/34a1b2_daf31b647fab4a80	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:22:45	350659/350659	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jun%202023%2003:18:07%20GMT	https://static.wixstatic.com/media/34a1b2_148588b9370946cb83a9ab8f2d7f0724~mv2.png/v1/fit/w_480,h_360,q_90/34a1b2_148588b9370946cb83a9ab8f2d7f0724~mv2.png	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_148588b9370946cb83a9ab8f2d7f0724_mv2.png/v1/fit/w_480,h_360,q_90/34a1b2_148588b9370946cb	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/projects)
19:23:53	4503/4503	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:18:13%20GMT	https://static.wixstatic.com/media/34a1b2_c4f5bf831c4b4ed9a127d6dcff39bb5f~mv2.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/34a1b2_c4f5bf831c4b4ed9a127d6dcff39bb5f~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_c4f5bf831c4b4ed9a127d6dcff39bb5f_mv2.jpg/v1/fill/w_147,h_98,al_c/34a1b2_c4f5bf831c4b4ed9	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/about-us)
19:23:54	2154/2154	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:18:54%20GMT	https://static.wixstatic.com/media/c837a6_70ef682806a246ad8cb85658d823e943~mv2.jpg/v1/fill/w_104,h_69,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c837a6_70ef682806a246ad8cb85658d823e943~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/c837a6_70ef682806a246ad8cb85658d823e943_mv2.jpg/v1/fill/w_104,h_69,al_c/c837a6_70ef682806a246ad	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/about-us)
19:23:54	3909/3909	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:19:04%20GMT	https://static.wixstatic.com/media/c837a6_d1c2d1c821d7486c9476087d37894788~mv2.jpg/v1/fill/w_123,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c837a6_d1c2d1c821d7486c9476087d37894788~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/c837a6_d1c2d1c821d7486c9476087d37894788_mv2.jpg/v1/fill/w_123,h_93,al_c/c837a6_d1c2d1c821d7486c	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/contact)
19:23:55	3213/3213	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:17:55%20GMT	https://static.wixstatic.com/media/34a1b2_48ada8af46184452a503b044c4c9b63d~mv2.jpg/v1/fill/w_108,h_71,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/34a1b2_48ada8af46184452a503b044c4c9b63d~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_48ada8af46184452a503b044c4c9b63d_mv2.jpg/v1/fill/w_108,h_71,al_c/34a1b2_48ada8af46184452	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/services)
19:25:03	2167/2167	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:17:54%20GMT	https://static.wixstatic.com/media/34a1b2_f6adb87a30a740b2bf7bd0ccbd72bebb~mv2.jpg/v1/fill/w_108,h_61,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/34a1b2_f6adb87a30a740b2bf7bd0ccbd72bebb~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_f6adb87a30a740b2bf7bd0ccbd72bebb_mv2.jpg/v1/fill/w_108,h_61,al_c/34a1b2_f6adb87a30a740b2	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/services)
19:25:04	2323/2323	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:17:55%20GMT	https://static.wixstatic.com/media/34a1b2_1487d074621b450eb76804daea3e19e8~mv2.jpg/v1/fill/w_108,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/34a1b2_1487d074621b450eb76804daea3e19e8~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_1487d074621b450eb76804daea3e19e8_mv2.jpg/v1/fill/w_108,h_72,al_c/34a1b2_1487d074621b450e	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/services)
19:25:04	3506/3506	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:17:55%20GMT	https://static.wixstatic.com/media/34a1b2_2e8c6fe923ec4cc6a57053305144d02e~mv2.jpg/v1/fill/w_89,h_133,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/34a1b2_2e8c6fe923ec4cc6a57053305144d02e~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_2e8c6fe923ec4cc6a57053305144d02e_mv2.jpg/v1/fill/w_89,h_133,al_c/34a1b2_2e8c6fe923ec4cc6	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/services)
19:25:05	2483/2483	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:17:56%20GMT	https://static.wixstatic.com/media/34a1b2_94611160a2cb45c3ba538e0fcee899ce~mv2.jpg/v1/fill/w_108,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/34a1b2_94611160a2cb45c3ba538e0fcee899ce~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_94611160a2cb45c3ba538e0fcee899ce_mv2.jpg/v1/fill/w_108,h_72,al_c/34a1b2_94611160a2cb45c3	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/services)
19:25:05	3171/3171	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Jun%202023%2001:25:04%20GMT	https://static.wixstatic.com/media/34a1b2_b77759b030344163aacdc0e5bdf47d67~mv2.jpg/v1/fill/w_108,h_87,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/34a1b2_b77759b030344163aacdc0e5bdf47d67~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_b77759b030344163aacdc0e5bdf47d67_mv2.jpg/v1/fill/w_108,h_87,al_c/34a1b2_b77759b030344163	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/services)
19:25:05	2462/2462	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:17:56%20GMT	https://static.wixstatic.com/media/34a1b2_99f5f4be11fe4baaac13aeeab0c5a01c~mv2.jpg/v1/fill/w_108,h_71,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/34a1b2_99f5f4be11fe4baaac13aeeab0c5a01c~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_99f5f4be11fe4baaac13aeeab0c5a01c_mv2.jpg/v1/fill/w_108,h_71,al_c/34a1b2_99f5f4be11fe4baa	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/services)
19:25:05	3029/3029	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jun%202023%2003:17:56%20GMT	https://static.wixstatic.com/media/34a1b2_2c9324a915854c068eb7905f6e3db04c~mv2.jpg/v1/fill/w_108,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/34a1b2_2c9324a915854c068eb7905f6e3db04c~mv2.jpg	C:/Users/Main%20PC/Documents/Work%20Folders/Transez%20Technology%20Inc%20Canada/2021%20Incorporation/Websites/new_transez_wix/static.wixstatic.com/media/34a1b2_2c9324a915854c068eb7905f6e3db04c_mv2.jpg/v1/fill/w_108,h_72,al_c/34a1b2_2c9324a915854c06	(from https://chukaokoro.wixsite.com/transez-nigeria-limi/services)
